0.69	0.310426	0.256953	0.0165137	
0.7	0.310281	0.258042	0.0165447	
0.71	0.309746	0.258938	0.0165638	
0.72	0.30897	0.259506	0.0164227	
0.73	0.308022	0.259887	0.0161874	
0.74	0.307615	0.26071	0.0160472	
0.75	0.308228	0.262259	0.0162018	
0.76	0.309364	0.263752	0.0163831	
0.77	0.31093	0.265048	0.0165554	
0.78	0.31272	0.266008	0.0166183	
0.79	0.314661	0.266561	0.0165139	
0.8	0.316785	0.266713	0.0162424	
0.81	0.318945	0.266763	0.0159109	
0.82	0.320695	0.267591	0.0158308	
0.83	0.32244	0.268413	0.0157778	
0.84	0.324328	0.268904	0.0156681	
0.85	0.326416	0.268922	0.015424	
0.86	0.328421	0.26915	0.0152404	
0.87	0.330247	0.269654	0.0152132	
0.88	0.332118	0.270025	0.0151849	
0.89	0.334004	0.27033	0.0151536	
0.9	0.335875	0.270608	0.0151188	
0.91	0.337719	0.270879	0.0150842	
0.92	0.339534	0.27115	0.0150528	
0.93	0.341322	0.271424	0.0150256	
0.94	0.343071	0.271728	0.0150124	
0.95	0.344802	0.272014	0.0149918	
0.96	0.346512	0.272304	0.0149734	
0.97	0.348195	0.272601	0.0149575	
0.98	0.349848	0.272899	0.0149432	
0.99	0.351445	0.273187	0.0149344	
1	0.352987	0.273455	0.0149326	
1.01	0.354535	0.273696	0.0149236	
1.02	0.356098	0.273906	0.0149008	
1.03	0.357679	0.274079	0.0148679	
1.04	0.359276	0.274228	0.0148212	
1.05	0.360881	0.274328	0.0147693	
1.06	0.362472	0.274372	0.0147234	
1.07	0.364041	0.274365	0.0146889	
1.08	0.365584	0.274308	0.0146599	
1.09	0.367097	0.274205	0.0146354	
1.1	0.368581	0.274058	0.0146129	
1.11	0.370028	0.273871	0.0145896	
1.12	0.371435	0.273648	0.0145631	
1.13	0.372788	0.273417	0.0145399	
1.14	0.374084	0.273152	0.0145068	
1.15	0.375323	0.272827	0.0144605	
1.16	0.376479	0.272455	0.0144311	
1.17	0.377529	0.272023	0.0144924	
1.18	0.378471	0.271523	0.0146717	
1.19	0.379334	0.270941	0.0149751	
1.2	0.380076	0.270296	0.0153954	
1.21	0.380677	0.269616	0.0159301	
1.22	0.381043	0.26891	0.0165512	
1.23	0.381845	0.268919	0.0171531	
1.24	0.38308	0.269269	0.0175817	
1.25	0.384679	0.269712	0.0176655	
1.26	0.386601	0.270233	0.0174335	
1.27	0.388654	0.270763	0.0171528	
1.28	0.390767	0.271299	0.0168854	
1.29	0.392947	0.27184	0.0166418	
1.3	0.395192	0.272382	0.016432	
1.31	0.397514	0.272924	0.0162581	
1.32	0.399914	0.273461	0.0161321	
1.33	0.402378	0.273987	0.016044	
1.34	0.404875	0.274523	0.015966	
1.35	0.407364	0.275084	0.0158836	
1.36	0.409818	0.275702	0.0157797	
1.37	0.412261	0.276351	0.0156647	
1.38	0.414687	0.277033	0.0155434	
1.39	0.417096	0.27775	0.015411	
1.4	0.419459	0.278535	0.0152533	
1.41	0.421744	0.279426	0.0150806	
1.42	0.424002	0.280356	0.0148921	
1.43	0.426241	0.28132	0.0146935	
1.44	0.428539	0.282203	0.014494	
1.45	0.430915	0.282989	0.0143487	
1.46	0.4333	0.28377	0.0142108	
1.47	0.435662	0.284577	0.014066	
1.48	0.437991	0.285431	0.013915	
1.49	0.44034	0.286248	0.0137705	
1.5	0.442702	0.287099	0.0136704	
1.51	0.445093	0.287823	0.0135533	
1.52	0.447515	0.288471	0.0134258	
1.53	0.449963	0.289088	0.0133118	
1.54	0.452439	0.289658	0.0132149	
1.55	0.454977	0.29003	0.0131191	
1.56	0.457536	0.289109	0.0129225	
1.57	0.460162	0.286837	0.0125902	
1.58	0.462845	0.283002	0.0121723	
1.59	0.465472	0.280503	0.0130475	
1.6	0.468077	0.282853	0.0155963	
1.61	0.470738	0.284481	0.0177269	
1.62	0.473453	0.284893	0.0196653	
1.63	0.476198	0.284644	0.0211827	
1.64	0.479117	0.284107	0.0222426	
1.65	0.482218	0.283361	0.0228405	
1.66	0.485452	0.282415	0.0231865	
1.67	0.488803	0.281143	0.0235326	
1.68	0.492265	0.2796	0.0239331	
1.69	0.495819	0.277777	0.0243613	
1.7	0.499462	0.275647	0.0248227	
1.71	0.503194	0.273197	0.0253076	
1.72	0.507013	0.270423	0.0258087	
1.73	0.510921	0.267293	0.026327	
1.74	0.514918	0.26377	0.026867	
1.75	0.51899	0.259845	0.0274192	
1.76	0.522568	0.257963	0.0276167	
1.77	0.525316	0.258481	0.0278685	
1.78	0.527813	0.258529	0.02808	
1.79	0.530008	0.25874	0.0285246	
1.8	0.531946	0.258879	0.0290982	
1.81	0.533949	0.259071	0.0291678	
1.82	0.535924	0.25932	0.0290742	
1.83	0.537825	0.259563	0.0290291	
1.84	0.539662	0.259806	0.0290284	
1.85	0.541475	0.25997	0.0290835	
1.86	0.543293	0.260147	0.0291371	
1.87	0.545093	0.260337	0.0292047	
1.88	0.54692	0.26052	0.0292826	
1.89	0.548773	0.260705	0.0293732	
1.9	0.550648	0.260892	0.0294769	
1.91	0.552518	0.261085	0.0296011	
1.92	0.554364	0.261315	0.0297401	
1.93	0.556183	0.261563	0.0299065	
1.94	0.557983	0.261818	0.0301009	
1.95	0.559759	0.262082	0.0303248	
1.96	0.561505	0.262357	0.0305838	
1.97	0.563227	0.26264	0.0308757	
1.98	0.564924	0.26293	0.0312023	
1.99	0.566592	0.263226	0.0315624	
2	0.568145	0.263594	0.0318393	
2.01	0.569651	0.263945	0.0321106	
2.02	0.571179	0.264249	0.0323077	
2.03	0.572739	0.264492	0.0324201	
2.04	0.574281	0.264679	0.0324806	
2.05	0.575801	0.26481	0.0324923	
2.06	0.577292	0.264884	0.0324641	
2.07	0.578728	0.264906	0.0324094	
2.08	0.580137	0.264872	0.0323227	
2.09	0.581517	0.264782	0.0322182	
2.1	0.582866	0.264638	0.0320973	
2.11	0.584178	0.264444	0.0319674	
2.12	0.585449	0.264205	0.0318334	
2.13	0.586675	0.263809	0.0316712	
2.14	0.587849	0.263419	0.0315306	
2.15	0.588946	0.263163	0.0314271	
2.16	0.589958	0.262711	0.0313038	
2.17	0.59093	0.261331	0.031322	
2.18	0.591837	0.258884	0.0314198	
2.19	0.592694	0.256659	0.0311154	
2.2	0.593362	0.257641	0.0299386	
2.21	0.593658	0.257346	0.0290626	
2.22	0.593952	0.257266	0.0281853	
2.23	0.593953	0.257375	0.0273764	
2.24	0.593673	0.25716	0.0267306	
2.25	0.593209	0.256714	0.02618	
2.26	0.592573	0.256121	0.0256884	
2.27	0.591743	0.255471	0.0252307	
2.28	0.5907	0.25481	0.0248075	
2.29	0.589424	0.254161	0.0244116	
2.3	0.588019	0.253467	0.0240464	
2.31	0.586687	0.251938	0.023555	
2.32	0.585381	0.249864	0.0232649	
2.33	0.584213	0.249841	0.02361	
2.34	0.583056	0.249446	0.0238453	
2.35	0.581742	0.248745	0.0241663	
2.36	0.580385	0.247852	0.024492	
2.37	0.579366	0.247439	0.0245053	
2.38	0.579049	0.247545	0.0242694	
2.39	0.579143	0.247485	0.0240776	
2.4	0.579582	0.247271	0.0237771	
2.41	0.580177	0.24643	0.0233579	
2.42	0.581403	0.246892	0.0234041	
2.43	0.582934	0.247476	0.0234437	
2.44	0.584725	0.247922	0.0234511	
2.45	0.586792	0.248313	0.0234489	
2.46	0.589022	0.24868	0.0234317	
2.47	0.591293	0.249085	0.0234082	
2.48	0.593559	0.249512	0.0233799	
2.49	0.595821	0.249937	0.0233505	
2.5	0.598078	0.250346	0.0233245	
2.51	0.600336	0.25073	0.0233	
2.52	0.602598	0.251072	0.023277	
2.53	0.604866	0.251356	0.0232565	
2.54	0.607149	0.251581	0.0232241	
2.55	0.609452	0.251736	0.023169	
2.56	0.61178	0.251803	0.0230934	
2.57	0.614144	0.251773	0.0229773	
2.58	0.616551	0.25162	0.0228038	
2.59	0.619033	0.250881	0.0226476	
2.6	0.621596	0.250339	0.022341	
2.61	0.624166	0.249846	0.0219741	
2.62	0.626762	0.249184	0.0215346	
2.63	0.62942	0.248264	0.021061	
2.64	0.632146	0.247069	0.0205487	
2.65	0.634951	0.245583	0.0199633	
2.66	0.637831	0.243844	0.0193114	
2.67	0.640099	0.244422	0.0192576	
2.68	0.64221	0.244969	0.0192824	
2.69	0.644025	0.245488	0.0192485	
2.7	0.645915	0.245992	0.0193526	
2.71	0.647883	0.246381	0.0193664	
2.72	0.649891	0.246624	0.0193322	
2.73	0.65201	0.246605	0.0191451	
2.74	0.654151	0.246626	0.0188914	
2.75	0.656289	0.246629	0.0186354	
2.76	0.65841	0.246644	0.0183886	
2.77	0.660501	0.246701	0.0181556	
2.78	0.662567	0.246789	0.0179343	
2.79	0.664625	0.246887	0.0176892	
2.8	0.666673	0.246991	0.0174265	
2.81	0.668691	0.247104	0.0171429	
2.82	0.670669	0.247227	0.0168418	
2.83	0.672582	0.247435	0.0165465	
2.84	0.674405	0.247715	0.0162413	
2.85	0.676155	0.248	0.0159042	
2.86	0.677845	0.248287	0.0155294	
2.87	0.679486	0.248576	0.0151185	
2.88	0.681097	0.248865	0.0146785	
2.89	0.682751	0.248965	0.0141681	
2.9	0.684312	0.249325	0.0137206	
2.91	0.685828	0.249661	0.0132421	
2.92	0.687304	0.249974	0.0127365	
2.93	0.688743	0.250276	0.0122129	
2.94	0.69015	0.250574	0.0116635	
2.95	0.691524	0.250871	0.0110863	
2.96	0.692974	0.250958	0.0104829	
2.97	0.694437	0.251103	0.00984978	
2.98	0.695853	0.251548	0.00934811	
2.99	0.697328	0.251893	0.00891847	
3	0.698846	0.252158	0.00856722	
3.01	0.700392	0.252362	0.00829932	
3.02	0.70196	0.252514	0.00811772	
3.03	0.703545	0.252619	0.00804221	
3.04	0.705138	0.252672	0.00799034	
3.05	0.706737	0.252677	0.00793453	
3.06	0.708327	0.252634	0.00787926	
3.07	0.709893	0.252539	0.00782843	
3.08	0.711434	0.252394	0.00778232	
3.09	0.712946	0.252202	0.00773926	
3.1	0.714406	0.251999	0.00765456	
3.11	0.715797	0.251755	0.00752513	
3.12	0.717231	0.251438	0.0074831	
3.13	0.718605	0.251089	0.00743826	
3.14	0.71992	0.250714	0.00738698	
3.15	0.721164	0.250309	0.00733025	
3.16	0.722306	0.249858	0.00728064	
3.17	0.723339	0.249349	0.00730904	
3.18	0.724249	0.248775	0.00744561	
3.19	0.725186	0.248381	0.00763791	
3.2	0.726836	0.248714	0.00744112	
3.21	0.728771	0.248937	0.00722881	
3.22	0.730782	0.249197	0.00702603	
3.23	0.732857	0.249486	0.00683434	
3.24	0.734998	0.249807	0.00665053	
3.25	0.737204	0.250154	0.00648681	
3.26	0.739483	0.25053	0.00634341	
3.27	0.741814	0.250932	0.00621846	
3.28	0.744165	0.251362	0.00608121	
3.29	0.746524	0.251824	0.00592272	
3.3	0.748882	0.252316	0.0057486	
3.31	0.75124	0.252839	0.0055544	
3.32	0.753593	0.253407	0.00533171	
3.33	0.755908	0.254037	0.00509496	
3.34	0.758214	0.254712	0.0048415	
3.35	0.760498	0.255439	0.00456986	
3.36	0.762753	0.256225	0.00427751	
3.37	0.764975	0.257075	0.00395985	
3.38	0.767156	0.257992	0.00362249	
3.39	0.769333	0.258938	0.0032732	
3.4	0.771478	0.259941	0.00289515	
3.41	0.773587	0.260995	0.00251172	
3.42	0.775699	0.262077	0.00210846	
3.43	0.777772	0.263209	0.00168357	
3.44	0.779828	0.264263	0.00124191	
3.45	0.781969	0.265227	0.00080412	
3.46	0.784143	0.266227	0.000387663	
3.47	0.786273	0.26717	-7.57607e-05	
3.48	0.788357	0.267748	-0.000714527	
3.49	0.790567	0.26829	-0.00130204	
3.5	0.792918	0.268931	-0.00178105	
3.51	0.794852	0.268861	-0.0026665	
3.52	0.797047	0.268586	-0.00350247	
3.53	0.799531	0.268424	-0.00405834	
3.54	0.80197	0.267846	-0.00471334	
3.55	0.804648	0.266985	-0.00527345	
3.56	0.807584	0.265935	-0.00567895	
3.57	0.810645	0.264671	-0.00601165	
3.58	0.813819	0.26314	-0.00629755	
3.59	0.817161	0.261365	-0.0065079	
3.6	0.820784	0.259462	-0.00658139	
3.61	0.824541	0.257426	-0.00664061	
3.62	0.828328	0.255199	-0.00673074	
3.63	0.832064	0.253203	-0.00661904	
3.64	0.835335	0.252918	-0.00580144	
3.65	0.838392	0.252748	-0.00494422	
3.66	0.841239	0.252448	-0.00422039	
3.67	0.843834	0.252304	-0.00420914	
3.68	0.84627	0.252228	-0.00440867	
3.69	0.848674	0.252157	-0.00462834	
3.7	0.850844	0.252487	-0.0048465	
3.71	0.853003	0.252796	-0.00515546	
3.72	0.85514	0.253116	-0.00550287	
3.73	0.857241	0.25352	-0.00585171	
3.74	0.859101	0.254295	-0.00617767	
3.75	0.860959	0.25507	-0.00657757	
3.76	0.862818	0.255814	-0.00702117	
3.77	0.864673	0.25653	-0.00748612	
3.78	0.866471	0.257347	-0.00791434	
3.79	0.868204	0.258254	-0.00833215	
3.8	0.869939	0.259132	-0.00876181	
3.81	0.87166	0.259984	-0.009159	
3.82	0.873365	0.260788	-0.0095092	
3.83	0.875038	0.261547	-0.00980514	
3.84	0.876681	0.262262	-0.0100445	
3.85	0.878294	0.262935	-0.0102297	
3.86	0.879941	0.263503	-0.0103745	
3.87	0.881545	0.264087	-0.0104912	
3.88	0.88317	0.264648	-0.0106137	
3.89	0.884827	0.2652	-0.0107521	
3.9	0.886515	0.265741	-0.0109065	
3.91	0.888228	0.266274	-0.0110771	
3.92	0.889965	0.266795	-0.0112625	
3.93	0.891714	0.267301	-0.0114609	
3.94	0.893555	0.26759	-0.0116596	
3.95	0.89526	0.268087	-0.011863	
3.96	0.896945	0.268592	-0.0120773	
3.97	0.898641	0.269042	-0.0123094	
3.98	0.900336	0.269453	-0.0125548	
3.99	0.902022	0.269837	-0.0128086	
4	0.903683	0.270216	-0.0130667	
4.01	0.905182	0.270663	-0.0133653	
4.02	0.906663	0.271059	-0.0137187	
4.03	0.908162	0.271395	-0.0140963	
4.04	0.909671	0.271667	-0.0144821	
4.05	0.911165	0.27186	-0.0148857	
4.06	0.912641	0.271974	-0.0153095	
4.07	0.914095	0.27201	-0.0157541	
4.08	0.915527	0.271972	-0.0162179	
4.09	0.916934	0.271861	-0.0166983	
4.1	0.918314	0.271683	-0.0171918	
4.11	0.919658	0.271441	-0.0176924	
4.12	0.920962	0.271128	-0.018202	
4.13	0.922217	0.270737	-0.0187185	
4.14	0.923524	0.270059	-0.0192196	
4.15	0.924701	0.269665	-0.0197163	
4.16	0.925698	0.269214	-0.0202005	
4.17	0.926594	0.268637	-0.0206729	
4.18	0.927468	0.268089	-0.0211148	
4.19	0.928847	0.268108	-0.0214903	
4.2	0.930476	0.268237	-0.0218481	
4.21	0.932299	0.268425	-0.02219	
4.22	0.934277	0.268653	-0.0225218	
4.23	0.936285	0.268956	-0.0228036	
4.24	0.938232	0.269357	-0.0229449	
4.25	0.940215	0.269509	-0.0230958	
4.26	0.942336	0.269777	-0.0233629	
4.27	0.944534	0.269669	-0.0235139	
4.28	0.946722	0.26959	-0.0237048	
4.29	0.948808	0.270345	-0.0238988	
4.3	0.950864	0.270977	-0.0240357	
4.31	0.95298	0.271515	-0.0241547	
4.32	0.955129	0.272025	-0.0242514	
4.33	0.957305	0.272498	-0.0243456	
4.34	0.959505	0.272969	-0.0244246	
4.35	0.961708	0.273456	-0.0244811	
4.36	0.963903	0.273976	-0.0245071	
4.37	0.966049	0.274571	-0.0244795	
4.38	0.968125	0.275282	-0.0243755	
4.39	0.97015	0.276062	-0.0242227	
4.4	0.97213	0.276895	-0.0240283	
4.41	0.974087	0.277753	-0.0238091	
4.42	0.976015	0.27867	-0.0235467	
4.43	0.977912	0.279623	-0.0232567	
4.44	0.979832	0.280512	-0.0229871	
4.45	0.981726	0.281457	-0.0226716	
4.46	0.983564	0.282485	-0.0223051	
4.47	0.985373	0.283571	-0.0219204	
4.48	0.987236	0.284487	-0.0215848	
4.49	0.989117	0.285409	-0.0212356	
4.5	0.990988	0.286335	-0.020878	
4.51	0.992848	0.287265	-0.0205114	
4.52	0.994697	0.288196	-0.0201376	
4.53	0.996593	0.288935	-0.0198432	
4.54	0.998604	0.289588	-0.019598	
4.55	1.00067	0.290168	-0.0193848	
4.56	1.00277	0.29067	-0.0192048	
4.57	1.00493	0.291181	-0.019075	
4.58	1.0071	0.291649	-0.0189488	
4.59	1.00934	0.291912	-0.0188823	
4.6	1.01169	0.292042	-0.0188793	
4.61	1.0141	0.292085	-0.0189254	
4.62	1.0166	0.291975	-0.0190423	
4.63	1.01917	0.291706	-0.0192309	
4.64	1.02183	0.291291	-0.0194817	
4.65	1.02458	0.290669	-0.0198204	
4.66	1.02742	0.289897	-0.020218	
4.67	1.03034	0.288907	-0.0207	
4.68	1.03336	0.287714	-0.0212594	
4.69	1.03648	0.286313	-0.0219	
4.7	1.03969	0.284692	-0.0226198	
4.71	1.043	0.282822	-0.0234281	
4.72	1.04641	0.280682	-0.024322	
4.73	1.0499	0.278256	-0.0253021	
4.74	1.0535	0.275522	-0.0263681	
4.75	1.05719	0.272459	-0.0275213	
4.76	1.06098	0.269033	-0.0287575	
4.77	1.06484	0.265215	-0.0300715	
4.78	1.06845	0.261607	-0.0314072	
4.79	1.06974	0.261609	-0.0325593	
4.8	1.07038	0.262141	-0.0336702	
4.81	1.07081	0.262545	-0.0344216	
4.82	1.07104	0.262886	-0.0350684	
4.83	1.07106	0.263191	-0.035745	
4.84	1.07105	0.263554	-0.0363893	
4.85	1.07177	0.264301	-0.0366142	
4.86	1.07288	0.26482	-0.0368904	
4.87	1.07422	0.265054	-0.0373152	
4.88	1.07545	0.265518	-0.0378039	
4.89	1.07664	0.265917	-0.0383543	
4.9	1.0778	0.266236	-0.0389704	
4.91	1.07893	0.26648	-0.0396533	
4.92	1.08012	0.266718	-0.0403436	
4.93	1.08136	0.26695	-0.0410375	
4.94	1.08271	0.267119	-0.0417455	
4.95	1.08427	0.266777	-0.0425959	
4.96	1.08601	0.265829	-0.0436395	
4.97	1.08717	0.266444	-0.0443581	
4.98	1.08826	0.266985	-0.045072	
4.99	1.08943	0.267197	-0.0458548	
5	1.09062	0.267194	-0.0466722	
5.01	1.09181	0.267057	-0.0474749	
5.02	1.09299	0.266838	-0.0482349	
5.03	1.09414	0.266552	-0.048947	
5.04	1.09528	0.266201	-0.0496135	
5.05	1.09639	0.26581	-0.0502284	
5.06	1.09752	0.265458	-0.0507525	
5.07	1.09866	0.265081	-0.0512135	
5.08	1.09983	0.264669	-0.0516219	
5.09	1.101	0.264223	-0.0519769	
5.1	1.10218	0.263745	-0.0522764	
5.11	1.10336	0.263238	-0.0525176	
5.12	1.10454	0.26272	-0.0526969	
5.13	1.10572	0.262194	-0.0528073	
5.14	1.1069	0.261653	-0.0528673	
5.15	1.10804	0.26108	-0.0529321	
5.16	1.10914	0.260467	-0.0529981	
5.17	1.11013	0.259783	-0.0530514	
5.18	1.11098	0.259038	-0.0530245	
5.19	1.11215	0.258954	-0.0532089	
5.2	1.11363	0.259138	-0.0536161	
5.21	1.11535	0.259321	-0.0540303	
5.22	1.11719	0.259472	-0.0544482	
5.23	1.11907	0.259626	-0.0548813	
5.24	1.121	0.25979	-0.0553326	
5.25	1.12297	0.259963	-0.0558041	
5.26	1.12497	0.260149	-0.0562997	
5.27	1.12699	0.260351	-0.05682	
5.28	1.12902	0.26057	-0.0573677	
5.29	1.13107	0.260808	-0.0579406	
5.3	1.13312	0.261062	-0.0585376	
5.31	1.13517	0.261332	-0.059161	
5.32	1.13723	0.261667	-0.0597912	
5.33	1.1393	0.262024	-0.0604468	
5.34	1.14136	0.262351	-0.0611342	
5.35	1.14342	0.262686	-0.0618345	
5.36	1.1455	0.263048	-0.0625406	
5.37	1.14761	0.263441	-0.0632375	
5.38	1.14973	0.263859	-0.0639191	
5.39	1.15191	0.264342	-0.0645614	
5.4	1.15416	0.264857	-0.0651282	
5.41	1.15647	0.265359	-0.0656387	
5.42	1.15886	0.265826	-0.0661076	
5.43	1.1613	0.266275	-0.0665388	
5.44	1.16379	0.266709	-0.0669595	
5.45	1.16628	0.267122	-0.0673721	
5.46	1.16877	0.267516	-0.0678121	
5.47	1.17125	0.267942	-0.0682579	
5.48	1.1737	0.268416	-0.068717	
5.49	1.17614	0.268906	-0.0691959	
5.5	1.17853	0.269445	-0.0696999	
5.51	1.18088	0.270033	-0.0702403	
5.52	1.18319	0.270659	-0.0708192	
5.53	1.18547	0.271306	-0.0714385	
5.54	1.18773	0.271961	-0.0720995	
5.55	1.19	0.272574	-0.0727983	
5.56	1.19232	0.273095	-0.0735333	
5.57	1.19465	0.273565	-0.0743045	
5.58	1.197	0.273979	-0.0751043	
5.59	1.19939	0.274318	-0.0758808	
5.6	1.20181	0.274564	-0.0766203	
5.61	1.20429	0.274706	-0.0773183	
5.62	1.20682	0.27473	-0.0779708	
5.63	1.20941	0.274624	-0.0785737	
5.64	1.21206	0.274372	-0.0791225	
5.65	1.21479	0.27396	-0.0796143	
5.66	1.21759	0.273372	-0.0800441	
5.67	1.22048	0.272592	-0.0804085	
5.68	1.22345	0.271604	-0.0807011	
5.69	1.22651	0.270399	-0.0809193	
5.7	1.22966	0.268959	-0.0810642	
5.71	1.2329	0.267261	-0.0811296	
5.72	1.23622	0.265286	-0.0811155	
5.73	1.23963	0.262996	-0.0810199	
5.74	1.24314	0.260376	-0.0808368	
5.75	1.24673	0.257396	-0.0805701	
5.76	1.25041	0.254035	-0.0802193	
5.77	1.25357	0.253394	-0.0803479	
5.78	1.25639	0.253602	-0.0805021	
5.79	1.25885	0.253647	-0.08072	
5.8	1.26086	0.253678	-0.0810281	
5.81	1.26282	0.253699	-0.0812637	
5.82	1.26471	0.253712	-0.0814354	
5.83	1.26658	0.253641	-0.0815495	
5.84	1.26836	0.253639	-0.0816072	
5.85	1.27007	0.253655	-0.0816107	
5.86	1.27182	0.253511	-0.0815589	
5.87	1.27358	0.253532	-0.0815585	
5.88	1.27532	0.253574	-0.0815815	
5.89	1.2771	0.253593	-0.0816283	
5.9	1.27891	0.253595	-0.0817053	
5.91	1.28075	0.253593	-0.0818107	
5.92	1.28262	0.253589	-0.0819371	
5.93	1.2845	0.253589	-0.0820858	
5.94	1.28636	0.253602	-0.0822707	
5.95	1.28821	0.253629	-0.0824952	
5.96	1.29004	0.253671	-0.0827537	
5.97	1.29185	0.253726	-0.0830434	
5.98	1.29366	0.253795	-0.0833626	
5.99	1.29544	0.253878	-0.0837087	
6	1.29719	0.25399	-0.0840829	
6.01	1.29877	0.254186	-0.0844307	
6.02	1.3003	0.254382	-0.084792	
6.03	1.3018	0.254535	-0.0851789	
6.04	1.3033	0.254636	-0.0855742	
6.05	1.30475	0.254697	-0.0859864	
6.06	1.30617	0.254717	-0.086419	
6.07	1.30756	0.254689	-0.0868732	
6.08	1.30892	0.254601	-0.087347	
6.09	1.31025	0.254468	-0.0878351	
6.1	1.31156	0.254297	-0.088326	
6.11	1.31284	0.254091	-0.0888116	
6.12	1.31408	0.254175	-0.0893213	
6.13	1.31533	0.254673	-0.0897332	
6.14	1.31661	0.255207	-0.0900775	
6.15	1.31797	0.255725	-0.0904115	
6.16	1.31943	0.256207	-0.0907511	
6.17	1.321	0.256646	-0.0911035	
6.18	1.32268	0.257051	-0.091463	
6.19	1.32444	0.257426	-0.0918368	
6.2	1.32628	0.257776	-0.0922166	
6.21	1.32827	0.258156	-0.0926353	
6.22	1.33031	0.25867	-0.0930864	
6.23	1.33226	0.259346	-0.0934448	
6.24	1.33417	0.259562	-0.0935639	
6.25	1.33641	0.259705	-0.094018	
6.26	1.33879	0.259847	-0.0945335	
6.27	1.34124	0.260027	-0.0951194	
6.28	1.34373	0.260241	-0.0957132	
6.29	1.34622	0.260496	-0.0962875	
6.3	1.34871	0.26078	-0.0968471	
6.31	1.35122	0.261085	-0.0973947	
6.32	1.35374	0.261406	-0.0979267	
6.33	1.35627	0.261747	-0.0984463	
6.34	1.35881	0.262112	-0.0989378	
6.35	1.36132	0.262585	-0.0993761	
6.36	1.36376	0.263188	-0.0997454	
6.37	1.36612	0.263925	-0.100053	
6.38	1.36843	0.264797	-0.100285	
6.39	1.37069	0.265764	-0.100476	
6.4	1.37297	0.266678	-0.100684	
6.41	1.37525	0.267476	-0.100884	
6.42	1.37749	0.267005	-0.100912	
6.43	1.37991	0.266924	-0.101247	
6.44	1.38236	0.268379	-0.101832	
6.45	1.38474	0.26973	-0.102355	
6.46	1.38707	0.270914	-0.102816	
6.47	1.38935	0.272027	-0.103214	
6.48	1.39162	0.2731	-0.103528	
6.49	1.39387	0.274162	-0.103806	
6.5	1.39612	0.275217	-0.10404	
6.51	1.39834	0.276106	-0.104116	
6.52	1.40064	0.276383	-0.104145	
6.53	1.40321	0.276372	-0.104494	
6.54	1.40597	0.276195	-0.104902	
6.55	1.40885	0.275938	-0.105406	
